STOP_ID,STOP_NAME,STATION_NAME,MAP_ID,ADA,RED,BLUE,G,BRN,P,Pexp,Y,Pnk,O,Location,LON,LAT
30069,UIC-Halsted (Forest Pk-bound),UIC-Halsted,40350,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875474, -87.649707)",-87.649707,41.875474
30068,UIC-Halsted (O'Hare-bound),UIC-Halsted,40350,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875474, -87.649707)",-87.649707,41.875474
30073,Washington (Forest Pk-bound),Washington,40370,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.883164, -87.62944)",-87.62944,41.883164
30072,Washington (O'Hare-bound),Washington,40370,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.883164, -87.62944)",-87.62944,41.883164
30383,Washington/Wabash (Outer Loop),Washington/Wabash,41700,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.88322, -87.626189)",-87.626189,41.88322
30384,Washington/Wabash (Inner Loop),Washington/Wabash,41700,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.88322, -87.626189)",-87.626189,41.88322
30141,Washington/Wells (Inner Loop),Washington/Wells,40730,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"(41.882695, -87.63378)",-87.63378,41.882695
30142,Washington/Wells (Outer Loop),Washington/Wells,40730,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.882695, -87.63378)",-87.63378,41.882695
30231,Wellington (Kimball-Linden-bound),Wellington,41210,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.936033, -87.653266)",-87.653266,41.936033
30232,Wellington (Loop-bound),Wellington,41210,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.936033, -87.653266)",-87.653266,41.936033
30129,Western (O'Hare Branch) (O'Hare-bound),Western,40670,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.916157, -87.687364)",-87.687364,41.916157
30284,Western (Loop-bound),Western,41480,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966163, -87.688502)",-87.688502,41.966163
30283,Western (Kimball-bound),Western,41480,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.966163, -87.688502)",-87.688502,41.966163
30143,Western (Loop-bound),Western,40740,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854225, -87.685129)",-87.685129,41.854225
30144,Western (54th/Cermak-bound),Western,40740,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(41.854225, -87.685129)",-87.685129,41.854225
30130,Western (O'Hare Branch) (Forest Pk-bound),Western,40670,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.916157, -87.687364)",-87.687364,41.916157
30042,Western (Forest Pk Branch) (O'Hare-bound),Western,40220,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875478, -87.688436)",-87.688436,41.875478
30043,Western (Forest Pk Branch) (Forest Pk-bound),Western,40220,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.875478, -87.688436)",-87.688436,41.875478
30106,Wilson (95th-bound),Wilson,40540,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)",-87.657588,41.964273
30105,Wilson (Howard-bound),Wilson,40540,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)",-87.657588,41.964273
30385,Wilson (Loop-bound),Wilson,40540,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)",-87.657588,41.964273
30386,Wilson (Linden-bound),Wilson,40540,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(41.964273, -87.657588)",-87.657588,41.964273
